Input.video1,Input.video2,Input.video3,Input.video4,Input.video5,Input.action1,Input.action2,Input.action3,Input.action4,Input.action5,Input.reason1,Input.reason2,Input.reason3,Input.reason4,Input.reason5,Answer.category1.labels,Answer.category2.labels,Answer.category3.labels,Answer.category4.labels,Answer.category5.labels,Answer.others1,Answer.others2,Answer.others3,Answer.others4,Answer.others5,Answer.confidence1.high.on,Answer.confidence2.high.on,Answer.confidence3.high.on,Answer.confidence4.high.on,Answer.confidence5.high.on,Answer.why1,Answer.why2,Answer.why3,Answer.why4,Answer.why5,Answer.comment1,Answer.comment2,Answer.comment3,Answer.comment4,Answer.comment5
https://github.com/OanaIgnat/miniclips/blob/main/no_check/J_JautqjNrE+0:00:31+0:01:19.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/f1GHSOPe31o+0:01:10+0:01:45.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/-cOwg-m_uWI+0:00:46+0:01:25.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/JN6Krne5y8k+0:13:08+0:13:46.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video4.mp4?raw=true,writing,listening,remembering,switching,cleaning,"['create novel', 'create music', 'plan the day', 'remember', 'famous', 'express yourself', 'I cannot find any reason mentioned verbally or shown visually in the video']","['listen to music', 'be productive', 'learn', 'obey', 'enjoy', 'hear what saying', 'I cannot find any reason mentioned verbally or shown visually in the video']","['was memorable', 'was interesting', 'learn from', 'use later', 'I cannot find any reason mentioned verbally or shown visually in the video']","['fickle', 'change your mind', 'exciting', 'fun', 'make improvement', 'do not like', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']","['plan the day', 'remember']","['be productive', 'learn']","['learn from', 'was interesting']","['change your mind', 'exciting']","['clean arms and chest', 'put on mask']",none,none,none,none,none,True,True,True,True,True,mentioned,mentioned,mentioned,mentioned,mentioned,good,good,good,good,good
https://github.com/OanaIgnat/miniclips/blob/main/no_check/oCWngAowr0I+0:15:10+0:15:36.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/f1GHSOPe31o+0:06:30+0:06:52.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/3Ih-TZ1_7xU+0:07:00+0:07:36.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/sKBk5Pu7zm0+0:06:37+0:07:00.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video5.mp4?raw=true,writing,listening,remembering,switching,cleaning,"['create novel', 'create music', 'plan the day', 'remember', 'famous', 'express yourself', 'I cannot find any reason mentioned verbally or shown visually in the video']","['listen to music', 'be productive', 'learn', 'obey', 'enjoy', 'hear what saying', 'I cannot find any reason mentioned verbally or shown visually in the video']","['was memorable', 'was interesting', 'learn from', 'use later', 'I cannot find any reason mentioned verbally or shown visually in the video']","['fickle', 'change your mind', 'exciting', 'fun', 'make improvement', 'do not like', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']","['express yourself', 'plan the day']","['be productive', 'hear what saying', 'learn', 'listen to music']",['was memorable'],"['fickle', 'fun', 'make improvement']",['remove mask'],none,none,none,none,none,False,True,False,True,False,both,mentioned,both,mentioned,both,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/oCWngAowr0I+0:15:10+0:15:36.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/f1GHSOPe31o+0:06:30+0:06:52.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/3Ih-TZ1_7xU+0:07:00+0:07:36.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/sKBk5Pu7zm0+0:06:37+0:07:00.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video5.mp4?raw=true,writing,listening,remembering,switching,cleaning,"['create novel', 'create music', 'plan the day', 'remember', 'famous', 'express yourself', 'I cannot find any reason mentioned verbally or shown visually in the video']","['listen to music', 'be productive', 'learn', 'obey', 'enjoy', 'hear what saying', 'I cannot find any reason mentioned verbally or shown visually in the video']","['was memorable', 'was interesting', 'learn from', 'use later', 'I cannot find any reason mentioned verbally or shown visually in the video']","['fickle', 'change your mind', 'exciting', 'fun', 'make improvement', 'do not like', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']",['plan the day'],['hear what saying'],['learn from'],['make improvement'],['remove mask'],none,none,none,none,none,False,True,True,False,True,mentioned,mentioned,mentioned,mentioned,both,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/oCWngAowr0I+0:15:10+0:15:36.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/f1GHSOPe31o+0:06:30+0:06:52.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/3Ih-TZ1_7xU+0:07:00+0:07:36.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/sKBk5Pu7zm0+0:06:37+0:07:00.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video5.mp4?raw=true,writing,listening,remembering,switching,cleaning,"['create novel', 'create music', 'plan the day', 'remember', 'famous', 'express yourself', 'I cannot find any reason mentioned verbally or shown visually in the video']","['listen to music', 'be productive', 'learn', 'obey', 'enjoy', 'hear what saying', 'I cannot find any reason mentioned verbally or shown visually in the video']","['was memorable', 'was interesting', 'learn from', 'use later', 'I cannot find any reason mentioned verbally or shown visually in the video']","['fickle', 'change your mind', 'exciting', 'fun', 'make improvement', 'do not like', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']",['express yourself'],['enjoy'],['use later'],['change your mind'],['remove mask'],none,none,none,none,none,False,True,False,True,True,mentioned,both,mentioned,mentioned,both,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/oCWngAowr0I+0:15:12+0:15:39.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/Dxf9ZthO15o+0:08:52+0:09:19.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/3Ih-TZ1_7xU+0:10:47+0:11:25.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/5k7zQ4En9Tw+0:09:06+0:09:39.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video1.mp4?raw=true,writing,listening,remembering,switching,cleaning,"['create novel', 'create music', 'plan the day', 'remember', 'famous', 'express yourself', 'I cannot find any reason mentioned verbally or shown visually in the video']","['listen to music', 'be productive', 'learn', 'obey', 'enjoy', 'hear what saying', 'I cannot find any reason mentioned verbally or shown visually in the video']","['was memorable', 'was interesting', 'learn from', 'use later', 'I cannot find any reason mentioned verbally or shown visually in the video']","['fickle', 'change your mind', 'exciting', 'fun', 'make improvement', 'do not like', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']",['plan the day'],"['enjoy', 'hear what saying', 'learn']",['use later'],"['change your mind', 'make improvement']",['cleanse face'],none,none,none,none,none,True,True,False,True,True,mentioned,mentioned,both,mentioned,both,na,na,na,na,na
https://github.com/OanaIgnat/miniclips/blob/main/no_check/oCWngAowr0I+0:15:12+0:15:39.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/Dxf9ZthO15o+0:08:52+0:09:19.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/3Ih-TZ1_7xU+0:10:47+0:11:25.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/5k7zQ4En9Tw+0:09:06+0:09:39.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video1.mp4?raw=true,writing,listening,remembering,switching,cleaning,"['create novel', 'create music', 'plan the day', 'remember', 'famous', 'express yourself', 'I cannot find any reason mentioned verbally or shown visually in the video']","['listen to music', 'be productive', 'learn', 'obey', 'enjoy', 'hear what saying', 'I cannot find any reason mentioned verbally or shown visually in the video']","['was memorable', 'was interesting', 'learn from', 'use later', 'I cannot find any reason mentioned verbally or shown visually in the video']","['fickle', 'change your mind', 'exciting', 'fun', 'make improvement', 'do not like', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']",['express yourself'],['enjoy'],['was memorable'],['do not like'],['cleanse face'],none,none,none,none,none,False,True,True,False,True,shown,shown,mentioned,both,both,very much this survey ,very much this survey ,very much this survey ,very much this survey ,very much this survey 
https://github.com/OanaIgnat/miniclips/blob/main/no_check/oCWngAowr0I+0:15:12+0:15:39.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/Dxf9ZthO15o+0:08:52+0:09:19.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/3Ih-TZ1_7xU+0:10:47+0:11:25.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/5k7zQ4En9Tw+0:09:06+0:09:39.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video1.mp4?raw=true,writing,listening,remembering,switching,cleaning,"['create novel', 'create music', 'plan the day', 'remember', 'famous', 'express yourself', 'I cannot find any reason mentioned verbally or shown visually in the video']","['listen to music', 'be productive', 'learn', 'obey', 'enjoy', 'hear what saying', 'I cannot find any reason mentioned verbally or shown visually in the video']","['was memorable', 'was interesting', 'learn from', 'use later', 'I cannot find any reason mentioned verbally or shown visually in the video']","['fickle', 'change your mind', 'exciting', 'fun', 'make improvement', 'do not like', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']","['plan the day', 'remember']",['enjoy'],['use later'],"['exciting', 'make improvement']",['cleanse face'],none,none,none,none,none,True,True,False,True,True,both,both,both,both,both,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/sdpgp9CJePE+0:04:09+0:04:41.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/j3vn_DA_HTo+0:03:36+0:04:00.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/8zy73xW9bxA+0:11:19+0:11:57.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/qIGEGwURMR0+0:04:09+0:04:30.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video2.mp4?raw=true,writing,listening,remembering,switching,cleaning,"['create novel', 'create music', 'plan the day', 'remember', 'famous', 'express yourself', 'I cannot find any reason mentioned verbally or shown visually in the video']","['listen to music', 'be productive', 'learn', 'obey', 'enjoy', 'hear what saying', 'I cannot find any reason mentioned verbally or shown visually in the video']","['was memorable', 'was interesting', 'learn from', 'use later', 'I cannot find any reason mentioned verbally or shown visually in the video']","['fickle', 'change your mind', 'exciting', 'fun', 'make improvement', 'do not like', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']",['express yourself'],"['be productive', 'hear what saying', 'learn']",['learn from'],['make improvement'],['cleanse face'],none,none,none,none,none,True,True,True,True,True,mentioned,mentioned,shown,both,shown,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/sdpgp9CJePE+0:04:09+0:04:41.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/j3vn_DA_HTo+0:03:36+0:04:00.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/8zy73xW9bxA+0:11:19+0:11:57.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/qIGEGwURMR0+0:04:09+0:04:30.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video2.mp4?raw=true,writing,listening,remembering,switching,cleaning,"['create novel', 'create music', 'plan the day', 'remember', 'famous', 'express yourself', 'I cannot find any reason mentioned verbally or shown visually in the video']","['listen to music', 'be productive', 'learn', 'obey', 'enjoy', 'hear what saying', 'I cannot find any reason mentioned verbally or shown visually in the video']","['was memorable', 'was interesting', 'learn from', 'use later', 'I cannot find any reason mentioned verbally or shown visually in the video']","['fickle', 'change your mind', 'exciting', 'fun', 'make improvement', 'do not like', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']",['express yourself'],['obey'],['use later'],['fun'],['cleanse face'],none,none,none,none,none,False,True,True,True,True,mentioned,mentioned,mentioned,mentioned,both,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/sdpgp9CJePE+0:04:09+0:04:41.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/j3vn_DA_HTo+0:03:36+0:04:00.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/8zy73xW9bxA+0:11:19+0:11:57.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/qIGEGwURMR0+0:04:09+0:04:30.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video2.mp4?raw=true,writing,listening,remembering,switching,cleaning,"['create novel', 'create music', 'plan the day', 'remember', 'famous', 'express yourself', 'I cannot find any reason mentioned verbally or shown visually in the video']","['listen to music', 'be productive', 'learn', 'obey', 'enjoy', 'hear what saying', 'I cannot find any reason mentioned verbally or shown visually in the video']","['was memorable', 'was interesting', 'learn from', 'use later', 'I cannot find any reason mentioned verbally or shown visually in the video']","['fickle', 'change your mind', 'exciting', 'fun', 'make improvement', 'do not like', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']",['plan the day'],['hear what saying'],['was memorable'],"['change your mind', 'make improvement']",['cleanse face'],none,none,none,none,none,True,True,True,True,True,both,mentioned,both,both,both,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/GsypRSgrAHA+0:05:30+0:06:10.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/T5RcKphWPgk+0:01:26+0:02:05.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/sdpgp9CJePE+0:09:14+0:09:38.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/6D0AdESYsF4+0:00:08+0:00:27.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video3.mp4?raw=true,writing,listening,remembering,switching,cleaning,"['create novel', 'create music', 'plan the day', 'remember', 'famous', 'express yourself', 'I cannot find any reason mentioned verbally or shown visually in the video']","['listen to music', 'be productive', 'learn', 'obey', 'enjoy', 'hear what saying', 'I cannot find any reason mentioned verbally or shown visually in the video']","['was memorable', 'was interesting', 'learn from', 'use later', 'I cannot find any reason mentioned verbally or shown visually in the video']","['fickle', 'change your mind', 'exciting', 'fun', 'make improvement', 'do not like', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']",['express yourself'],['hear what saying'],['learn from'],['make improvement'],['cleanse face'],none,none,none,none,none,True,True,True,True,True,mentioned,mentioned,mentioned,mentioned,shown,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/GsypRSgrAHA+0:05:30+0:06:10.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/T5RcKphWPgk+0:01:26+0:02:05.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/sdpgp9CJePE+0:09:14+0:09:38.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/6D0AdESYsF4+0:00:08+0:00:27.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video3.mp4?raw=true,writing,listening,remembering,switching,cleaning,"['create novel', 'create music', 'plan the day', 'remember', 'famous', 'express yourself', 'I cannot find any reason mentioned verbally or shown visually in the video']","['listen to music', 'be productive', 'learn', 'obey', 'enjoy', 'hear what saying', 'I cannot find any reason mentioned verbally or shown visually in the video']","['was memorable', 'was interesting', 'learn from', 'use later', 'I cannot find any reason mentioned verbally or shown visually in the video']","['fickle', 'change your mind', 'exciting', 'fun', 'make improvement', 'do not like', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']",['express yourself'],['hear what saying'],"['learn from', 'use later']",['make improvement'],"['cleanse face', 'put on mask']",none,none,none,none,none,False,True,True,True,True,mentioned,mentioned,mentioned,mentioned,both,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/44gfylV7NSg+0:12:36+0:13:09.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/T5RcKphWPgk+0:01:36+0:02:24.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/SJL1q8W5sKA+0:00:08+0:01:13.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/ehfDTIYet_M+0:02:58+0:03:22.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video4.mp4?raw=true,writing,listening,remembering,switching,cleaning,"['create novel', 'create music', 'plan the day', 'remember', 'famous', 'express yourself', 'I cannot find any reason mentioned verbally or shown visually in the video']","['listen to music', 'be productive', 'learn', 'obey', 'enjoy', 'hear what saying', 'I cannot find any reason mentioned verbally or shown visually in the video']","['was memorable', 'was interesting', 'learn from', 'use later', 'I cannot find any reason mentioned verbally or shown visually in the video']","['fickle', 'change your mind', 'exciting', 'fun', 'make improvement', 'do not like', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']","['express yourself', 'plan the day']","['be productive', 'hear what saying']","['learn from', 'use later', 'was interesting']","['fickle', 'fun']","['clean arms and chest', 'cleanse face']",none,none,none,none,none,True,False,True,False,False,shown,mentioned,mentioned,both,mentioned,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/44gfylV7NSg+0:12:36+0:13:09.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/T5RcKphWPgk+0:01:36+0:02:24.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/SJL1q8W5sKA+0:00:08+0:01:13.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/ehfDTIYet_M+0:02:58+0:03:22.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video4.mp4?raw=true,writing,listening,remembering,switching,cleaning,"['create novel', 'create music', 'plan the day', 'remember', 'famous', 'express yourself', 'I cannot find any reason mentioned verbally or shown visually in the video']","['listen to music', 'be productive', 'learn', 'obey', 'enjoy', 'hear what saying', 'I cannot find any reason mentioned verbally or shown visually in the video']","['was memorable', 'was interesting', 'learn from', 'use later', 'I cannot find any reason mentioned verbally or shown visually in the video']","['fickle', 'change your mind', 'exciting', 'fun', 'make improvement', 'do not like', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']",['express yourself'],['hear what saying'],['I cannot find any reason mentioned verbally or shown visually in the video'],"['change your mind', 'fun', 'make improvement']","['clean arms and chest', 'put on mask']",none,none,none,none,none,True,False,False,True,True,mentioned,mentioned,both,mentioned,both,Would much prefer smaller hits of 1 video for 10 cents,Would much prefer smaller hits of 1 video for 10 cents,Would much prefer smaller hits of 1 video for 10 cents,Would much prefer smaller hits of 1 video for 10 cents,Would much prefer smaller hits of 1 video for 10 cents
https://github.com/OanaIgnat/miniclips/blob/main/no_check/44gfylV7NSg+0:12:36+0:13:09.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/T5RcKphWPgk+0:01:36+0:02:24.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/SJL1q8W5sKA+0:00:08+0:01:13.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/ehfDTIYet_M+0:02:58+0:03:22.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video4.mp4?raw=true,writing,listening,remembering,switching,cleaning,"['create novel', 'create music', 'plan the day', 'remember', 'famous', 'express yourself', 'I cannot find any reason mentioned verbally or shown visually in the video']","['listen to music', 'be productive', 'learn', 'obey', 'enjoy', 'hear what saying', 'I cannot find any reason mentioned verbally or shown visually in the video']","['was memorable', 'was interesting', 'learn from', 'use later', 'I cannot find any reason mentioned verbally or shown visually in the video']","['fickle', 'change your mind', 'exciting', 'fun', 'make improvement', 'do not like', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']",['express yourself'],['enjoy'],['use later'],['change your mind'],['clean arms and chest'],none,none,none,none,none,True,True,True,True,True,mentioned,mentioned,mentioned,mentioned,both,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/6yKz3OWC2Ko+0:05:01+0:05:43.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/dPbO_ZcRZOo+0:05:41+0:06:09.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/5k7zQ4En9Tw+0:04:17+0:04:50.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/lQMISyOonss+0:03:05+0:03:39.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video5.mp4?raw=true,writing,listening,remembering,switching,cleaning,"['create novel', 'create music', 'plan the day', 'remember', 'famous', 'express yourself', 'I cannot find any reason mentioned verbally or shown visually in the video']","['listen to music', 'be productive', 'learn', 'obey', 'enjoy', 'hear what saying', 'I cannot find any reason mentioned verbally or shown visually in the video']","['was memorable', 'was interesting', 'learn from', 'use later', 'I cannot find any reason mentioned verbally or shown visually in the video']","['fickle', 'change your mind', 'exciting', 'fun', 'make improvement', 'do not like', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']","['plan the day', 'remember']",['listen to music'],['learn from'],"['exciting', 'fun']",['remove mask'],none,none,none,none,none,True,True,False,False,True,both,mentioned,mentioned,both,both,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/6yKz3OWC2Ko+0:05:01+0:05:43.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/dPbO_ZcRZOo+0:05:41+0:06:09.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/5k7zQ4En9Tw+0:04:17+0:04:50.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/lQMISyOonss+0:03:05+0:03:39.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video5.mp4?raw=true,writing,listening,remembering,switching,cleaning,"['create novel', 'create music', 'plan the day', 'remember', 'famous', 'express yourself', 'I cannot find any reason mentioned verbally or shown visually in the video']","['listen to music', 'be productive', 'learn', 'obey', 'enjoy', 'hear what saying', 'I cannot find any reason mentioned verbally or shown visually in the video']","['was memorable', 'was interesting', 'learn from', 'use later', 'I cannot find any reason mentioned verbally or shown visually in the video']","['fickle', 'change your mind', 'exciting', 'fun', 'make improvement', 'do not like', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']","['plan the day', 'remember']",['listen to music'],['was memorable'],['fun'],['remove mask'],none,none,none,none,none,True,True,False,True,True,mentioned,mentioned,mentioned,mentioned,both,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/nUaGyBiDUr4+0:00:20+0:00:43.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/o3ZBLmFKbvA+0:07:27+0:07:52.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/Ay_U07nUWAM+0:03:04+0:03:39.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/Wc0dVP57fXc+0:06:39+0:07:11.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video1.mp4?raw=true,thanking,listening,remembering,switching,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['listen to music', 'be productive', 'learn', 'obey', 'enjoy', 'hear what saying', 'I cannot find any reason mentioned verbally or shown visually in the video']","['was memorable', 'was interesting', 'learn from', 'use later', 'I cannot find any reason mentioned verbally or shown visually in the video']","['fickle', 'change your mind', 'exciting', 'fun', 'make improvement', 'do not like', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']","['appreciate', 'grateful']",['listen to music'],['I cannot find any reason mentioned verbally or shown visually in the video'],['make improvement'],['cleanse face'],none,none,none,none,none,True,True,False,True,True,both,both,mentioned,both,both,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/8e16gj2rA3s+0:09:33+0:10:09.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/FbdKzw2B8sU+0:01:10+0:01:53.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/iCB6EesfCGY+0:01:45+0:02:23.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/3bVRXb16Mxc+0:06:26+0:06:53.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video2.mp4?raw=true,thanking,listening,remembering,switching,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['listen to music', 'be productive', 'learn', 'obey', 'enjoy', 'hear what saying', 'I cannot find any reason mentioned verbally or shown visually in the video']","['was memorable', 'was interesting', 'learn from', 'use later', 'I cannot find any reason mentioned verbally or shown visually in the video']","['fickle', 'change your mind', 'exciting', 'fun', 'make improvement', 'do not like', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']","['feel good', 'grateful']","['be productive', 'listen to music']","['learn from', 'use later', 'was interesting']","['change your mind', 'fickle']","['cleanse face', 'put on mask']",none,none,none,none,none,False,True,False,False,False,shown,mentioned,mentioned,mentioned,mentioned,none,none,none,none,none
